Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Dunblane Cricket,@DunblaneCricket,May 28,"Great morning at the Sunday Slam.  Loss to Stirling County but definitely our best performance this season.

Thank you to 
@StirlingCCC
 for being wonderful hosts as always.

Cricket is the sport that brings everyone #together.

#dunblane #cricket #cranes #friendship",,2,15
Sírere,@ThisIsOmolade,May 28,"Friendship is all I have, and that itself is what I need #friendship

Treasured forever",,,2
m HAPPY PRIDE,@erodashire,May 28,they're so #bestfriends,,,
Not MariaⓋ,@flloydthecat,May 28,So I have rid myself of a very unhealthy and #toxic relationship that has spanned 30ish years. It's cathartic but still feels like a bereavement. #friendship #lettinggo,6,1,25
Northumberland Freemasons,@ProvincialGLN,May 28,Happy Northumberland Day from everyone at Northumberland Freemasons. Find out how to join at https://northumberlandmasons.org.uk/contact-us/ #freemasons #charity #integrity #friendship #respect,,1,11
Chairus,@tweChairus,May 29,"""A cup of tea is best enjoyed in the company of cherished friends, where laughter flows and memories are created.""

#CHAI
#tea
#friendship",,1,4
HolyGroundToday - Author I Writer I Blogger,@GodsHolyGround,May 27,#Dogs love to to go #riding w/their #bestfriends. Plz join #Samson on all his great #dogadventures. #books #EBOOK https://buff.ly/3jVscai #saturdayvibe #saturdaymorning #saturdayfeeling #saturdaymotivation #saturdaythought  #samsonsgreatadventures #travelingsamson #caturday #read,,,1
Bear™,@BDMed_Bear,May 28,"Good morning, Today I'm going out for coffee then heading to the stables to see the horses! Hope everyone has a wonderful Sunday! #bearswithjobs #WeekendVibes #MentalHealthMatters #bekindtoanimals #horses #stables #horseriding #friendship",6,1,69
Meghan Csontos,@BaconandMegs81,May 28,"Week One Update Is Up!! 

https://gofund.me/e5097427 #GoFundMe #BestFriends #Dogsarefamily #DogsofTwittter #GermanShepherd #RescueDogs #dogs",10,6,10
Teri Drobnick,@TeriDrobnick,May 29,"Little friends and S’mores..so fun!

#friends #MemorialDay2023 #friendship",,,
Funmi Oni$,@FunmiOnisile,May 28,"Always Sisters
Always friends
Always VIZA
Always RILA
Love you 
@LABOM3
 @daraedyini05
.
.
#friends #friendship #friendsforever #RILA #biblecollege",,,
Bunny Love,@bunnylove403,May 27,"Def twinning 
#wholesome #meme #friendship #友達",,,4
Charismatic Melow,@EvelynBoitumel2,May 28,To those who make your days better #friendship,,,1
Inspiration by John,@LifeWithJohn,May 28,Always love your friends from your heart not from your mood or need. ~ Your friends are precious. Never let your need or mood damage those relationships. ~ #TrueFriends,1,1,10
Lisa Brandt,@lisambrandt,May 27,"My pal 
@erindavis
 and I host 
@GandFthepodcast
 - Gracefully & Frankly. We talk about anything and everything! This week, my summer working at a nudist camp, a study that misled millions of women about menopause + more. #friendship",,2,8
Robert Gabriel,@Robert_G02,May 28,#BestFriends Same dream ,,,
Michelle Giles,@micheygiles87x,May 28,The best day yesterday  I love this one so much  #wedding #bestfriends,,,
Let’s Talk Positions,@PositionsPod,May 29,"#Friendship is what we are about in this #newepisode. Listen on Apple Podcast, Spotify, Stitcher or iHeartRadio Podcasts!!!

#podcast #new #friendhsip #fwb #PodNation #PodsInColor

https://open.spotify.com/episode/2D7XmPPuBH7xRFehiHwCiU?si=k0168DxjSJO7ab49GCi7ZA…",,10,5
Smitty,@jason_smith1302,May 28,"Neither one forced into this situation, #bestfriends",,,3
Leeanney,@Leeanneycakes,May 28,"When the 'Ladies who Lunch' get dressed up 
#friendship",,,
Vandana Srivastava,@thebookplatter,May 29," Thanks for your unflinching support @saxena_shruti20 and the wonderful work you are doing @lotuspetalfoundation 

#thebookplatter #lotuspetalfoundation #friendshipgoals #changinglives #unforeseen #shortstories #education",,,
Darren Smith Photography,@photos_dsmith,May 29,#Fishermen returning after a morning #fishing session from #Whitby #Pier with their #fresh #catch #northyorkshire #northyorkshiremoors #northyorkshirecoast #PictureOfTheDay #localbusiness #friendship #urbanphotography for more see http://darrensmith.org.uk,,2,43
𝘼𝙣𝙣𝙖,@SimoAnnamaria,May 29,"87th day of #onephotoadaychallenge
Coffee time is all the time!
#CoffeeTime #friendship",,,1
Caroline Malcolm-Boulton The Scribbler CMB,@TheScribblerCMB,May 29,"#friendship #conversations #discussions #friends
There's nothing better.  That's why I so appreciate having all of you who come to this space to help inform and inspire me. ",,,6
Devonshire Freemasons,@DevonMasons,May 29,"Prostate Cancer Awareness Read more  https://buff.ly/3MAJFPv  

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland #prostate #Awareness",1,9,36
JessCapshaw1fan ( CalzonaDevotion),@JessCapshaw1fan,May 28,"OMG, have you seen the chemistry between 
Jessica Capshaw and Sara Ramirez ? These two are the definition of two ppl who have real chemistry on and off screen. Bravo , keeping it real and inspiring us all!   #Chemistry #actors  #SquadGoals #GreysAnatomy",,1,6
Param Singh FD,@fd_param,May 29," Love understands love; it needs no talk 

 IshqAan  ParAkshita 
@AkshitaMudgal9
 @8paramsingh
.
.
.
.
.
.

#parakshita #paramsingh #akshitamudgal #ishqaan #ishkparzornahi #soulmates #bffs #IPZN #ishqiahaan #ahaanveermalhotra #avm #ishqi #param #akshita #akshitaparam",,1,2
itot,@itotscii,May 28,"Guten Morgen 
@CetsCommunity
 

Life surprises us. Unexpected people can be your strongest support. Embrace their kindness. Be grateful. 

#UnexpectedSupport #TrueFriends",,1,5
Kristina | of Emotion,@NerdWoman_,May 30,"Ha! Over 20 years and we will never part, right 
@brandiwein
? 

#friendship",3,1,2
Donyea Foster,@FosterDonyea,May 28,What it's all about? #bestfriends,,,
Annette C.,@Carson74life,May 28,"Our Lab Emma, when she was just a baby. 
#DogLover #DogLife #dogmom 
#BestFriends",,,1
Jagat,@jagat_app,May 29,"Jagat in #Hungary !
 
Jagat is now ranked #1on the chart of social categories on #GooglePlay in Hungary!

Thank you for the support! 

Download Jagat and invite your friends to: https://jagat.io

#jagatapp #jagat #zenly #zenlyalternative #friend  #friendship",,1,4
Dan Meadows,@dnymud,May 29,Check it out! I just voted for Friends in the #FriendshipGoals Tug O' War.  https://apps.apple.com/us/app/arizona-state-university/id453761080…,,,
Moneycontrol,@moneycontrolcom,May 29,"#MCTrends | Zerodha co-founder Nikhil Kamath is worried about the world facing a “friendship recession” with a number of people admitting to lacking close friends.

Read what he said 
https://moneycontrol.com/news/trends/billionaire-zerodha-co-founder-nikhil-kamath-is-worried-about-friendship-recession-10687741.html…
@AnkitaSengupta_
 | #Zerodha #Friendship #SocialMedia",1,5,14
Balijepalli Madhav,@BalijepalliMad1,May 28,#NewProfilePic  my fevicol bond friend 16 yrs #friendship,,,
JustFashionNow,@justfashionnow,May 28,"Matching Sets Collection | JustFashionNow
Shop Now>>https://bit.ly/MatchingSets_JFN…
Extra 20% OFF Discount: JFNTW20
#outfitoftheday #outfits #BestFriend #BestFriends #sisters  #matchfixing #besties #outfitoftheday",,,
Neeavyn,@neeavyn,May 29,"Squishy friends to bring you through monday :)
#monday #cute #friendship",,,
Inspiration by John,@LifeWithJohn,May 29,"""I will never be that friend who calls you every day, but I will always be that friend you can rely on when your world collapses."" ~ If you have a friend like that in your life, consider yourself very fortunate. ~ #TrueFriends",,4,6
Dawson Lodge,@Dawson_Lodge,May 29,"Charles loves the piano and Emmanuel   is always willing to teach him a new note or two.        #personcentred #bond
#bankholidayfun #friendship  #wellbeing 
@Dawson_Lodge
 @AnchorLaterLife
 @AnchorJobs
 @NAPAlivinglife",,1,5
Dale Sellers,@SellersDale,May 29,"You may be #ready for a #new #relationship or #emotional #experience. Enjoy the #magic of #love. #intimacy #trust #friendship #abundance #prosperity Book your psychic reading today! http://bit.ly/2D6T2ln  #psychic #reiki #medium #intuition #tarot
http://dalesellers.com",,,2
Susan Harvey,@NurtureGnomes,May 29,"These are all ready to be posted tomorrow and I also have a special #FathersDay option too (these have already been posted). All come with a gift box 

https://nurturegnomes.co.uk/product/thank-you-gift…

#thankyou #personalised #pebbles #keepsake #giftideas #BankHoliday #rainbow #dad #bestfriends",,3,7
Rashid,@rashidzia101,May 28,"Congratulations #TayyipErdoğan 
Congratulations #turkey
Tayyip Erdoğan won once again and selected President for the next 5 year
Long live #TayyipErdoğan 
Long live PakTurk #friendship",,,2
Margaret Twomey,@AusAmbRome,May 28,"Great to be able to show my former US & UN counterparts from Fiji days, Judith & Osnat, the marvels of Rome this weekend. Fun to find a familiar beverage in the local negozio! #FriendsForever ",,2,26
The Squad | Foundation of Film3,@Film3Squad,May 28,"‘Electric Child:’ First Look at The Squad's own 
@simonjaquemet
 's Sci-Fi Thriller

#SquadGoals #Film3
https://deadline.com/2023/03/elliott-crosset-hove-in-sci-fi-thriller-electric-child-first-look-1235309175/… via 
@Deadline",3,8,25
Robin Densmore Fuson,@RobinLFuson,May 29,"The store cat, Purrfect, helps uncover the mystery in the #contemporaryromance #bestfriends fall in love
A SPARKLE OF SILVER 
https://amazon.com/dp/B07BD2Q7SP/ref…",,2,
Michelle,@Lynn13asu,May 30,Check it out! I just voted for Friends in the #FriendshipGoals Tug O' War.  https://apps.apple.com/us/app/arizona-state-university/id453761080…,,,
OPP West Region,@OPP_WR,May 28,"Members of #OxfordOPP and #PerthOPP visited some new members of our community from Ukraine  last night and provided information and safety tips. Thank you for the opportunity! 
@OxfordCounty
 #community #safety #friendship^pc",1,2,9
Kj,@Kj02290759,May 29,Check it out! I just voted for Friends in the #FriendshipGoals Tug O' War.  https://apps.apple.com/us/app/arizona-state-university/id453761080…,,,
Tania Crosse,@TaniaCrosse,May 28,"Four gripping #sagas by #awardwinning #Author 
#1930s #WW2 #Kent #London #friendship #family #drama #suspense    
'Intense, emotive'
'Searing emotional drama'
http://amzn.to/31m6Ioi 
http://amzn.to/2kzxcCJ 
http://amzn.to/2LesHLe 
http://amzn.to/2Bjeg0g",,10,5
BarnsleyLocalTV,@TvBarnsley,May 29,"I've filmed some bits for these guys and the people there are so happy. 
@VisitingU
 #HomeCare #Friendship 
@kathymarkwick
 if you'd like a video producing please E: info@barnsleylocaltv.com",,1,2
Soul from Africa,@Wetpups,May 28,"Commit to her forever, with this 1.56 ct I VVS2 diamond

http://tinyurl.com/2grfubeh

#forevermine #foreverlove #bestfriends

http://meyeronline.co.za/diamondsforsale",,1,2
Foojan App,@FoojanApp,May 28,"True friends are like diamonds, precious and rare. With the Foojan app, you can strengthen your bond with your closest companions and make those rare moments even more special. Try it out and experience the joy of deepening your friendships.  #FriendshipGoals #FoojanApp",,,
Michelle,@michelle_spenc,May 29,"Outstanding is correct. 
Much love and Respect Always 
#FriendsForever",1,1,3
Gare Bear,@DSQPgarebear,May 29,"Join us as we dive into the nostalgic sports movie ""Like Mike""!  
#DailySportsQuotePodcast #LikeMike #SportsMovie #Nostalgia #Basketball #Friendship #Perseverance #BelieveInYourself #Inspiration #bowwow
https://open.spotify.com/show/5GekyKzjD9bhmYuHMOetNx…",,,
Johnson Babalola,@JBLAW8,May 27,"I just published A Birthday Surprise and a Threat to Friendship https://link.medium.com/frTQITBj9zb 

#Foregiveness #friendship #friends #communication #Apology #Birthday #gifts #Surprise",,1,1
Anera,@AneraOrg,May 28,"#PhotoOfTheDay : A young boy in one of Lebanon's Syrian refugee camps plays with a small dog. 

#Joy #Friendship",,1,4
CEX.IO,@cex_io,May 29,"Living that crypto rollercoaster life! 

When your friend bought #BTC  at 69k and you’re just here like 

Tag THAT friend in the comments

#hodl  #ToTheMoon #FriendshipGoals",10,2,5
Manor Court,@ManorCourtAH,May 27,"Enjoying the lovely weather yesterday with tea in the garden 
@AnchorLaterLife
 @carehome_co_uk
 @alzheimerssoc
 #funinthesun #summer #friendship",1,,6
Laughing Leo,@xlaughingxleox,May 29,"TW: SUICIDE
I’m going live in a few minute discuss suicide.  How it has effected my life. And to discuss an old friend. #suicide #friendship #love #scary #sad",,,3
𝚃𝚑𝚎 𝙻𝚘𝚜𝚝 𝚂𝚘𝚞𝚕,@RecordingGold,May 28,"LOOK AT THE SILLY
#bendy #sammy #jack #friends #friendship #happy #fun #bestfriends",,,10
Stuart Rimmer,@Poplifer73,May 28,"WHAT AN AMAZING WEEKEND!
My best friend came up to visit and had the best time. 
Great weather! Great company!
Car boot vinyl bonanza today!
Bargain after bargain after bargain! 
#BestFriends #Sunday #BankHolidayWeekend",,,10
Nattan_Universe,@Nattan_Universe,May 29,"Hooray, Nattan Fam! We've reached an incredible milestone of 100k followers on INSTAGRAM!! #family #Siblings #friends #funny #relatable #Silly #problem #Memes #besties #work #BFFs #car #GIF #goodmorning",,,
Naina,@SaimaWarraich,May 28,"Grudges are a waste of perfect happiness.
Laugh when you can, apologize when you should, and
 let go of what you can't change.

#FriendsForever",,,6
Shirleyanne Lloyd,@shirleyanne1274,May 29,When teachers go above and beyond and the extra mile for our young people… I know how much Zara will have loved this today.. Thank you so much#topschool #squadgoals #support #encouragement,,2,9
Dr. Barbara Holstein,@DrBholstein,May 28,It's wonderful to be so happy - http://enchantedself.com -  #bestfriends #books #podcasts #films #positivepsychology #comingofage - Bestseller: Conflict and a Bit of Magic https://amzn.to/2R2N8h9,,,
skitguys,@skitguys,May 28,"Today we join in the celebration of Hamburger Day! 
(The greasier the better!)
#skitguys #comedy #laughmore #BFFs #Christian #hamburgerday",,,11
It's Jéssica,@ItsJessicaYT,May 29,"Use BTBBCNOW58 at checkout to get 11% off your entire purchase at Bond Touch!  
http://bond-touch.com/?utm_source=ambassador&utm_medium=referral&ref=bb-9ye8b1…
#BondTouch #Bracelets #Accessories #Bond #Connection #Love #Friendship #Heart #LongDistance #Gift #Cutegifts #Cute #CoupleGoals #Family",,,
Witch's and Snezhina's kitten (Solbit),@SolbitFox,May 28,"Adorable!!! 

https://artstation.com/artwork/qQ4nVe

(I still hope the show will be made ^^)

#marsupilami #conceptart #artworks #artstation #official #2020s #cute #adorable #characters #french #tvshow #tvseries #cartoon #friendship #animals",,,
Devonshire Freemasons,@DevonMasons,May 27,"Our PGM, Memory Man Extraordinaire presents 50 Year Certificate 
Read more  https://buff.ly/3owOnpu 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",1,4,34
It's Jéssica,@ItsJessicaYT,May 28,"Use BTBBCNOW58 at checkout to get 11% off your entire purchase at Bond Touch! 
http://bond-touch.com/?utm_source=ambassador&utm_medium=referral&ref=bb-9ye8b1…
#BondTouch #Bracelets #Accessories #Bond #Connection #Love #Friendship #Heart #LongDistance #Gift #Cutegifts #Cute #CoupleGoals #Family",,,
Lucida Lucid Tarot,@TwinFlameRx,May 28,Happy Sunday!  Need a reading? Lucida(twinflamerx) I'm available! #Psychic #Tarot Ask me about anything #Love #SoulMates #TwinFlames #family #friendship #career #romance #union #mission #lifepath #ascending https://psychic.bitwine.com/a/399034a #bitwine,,2,
Three Pin PR,@ThreePinPR,May 29,"Tonight: 
@surprise_chef
 highlight the values of #EducationAndRecreation and #Friendship at 
@yes_mcr
 #Manchester, with 
@stillbrothers_
 providing back up
@bigcrownrecords
 
#ThreePinPR
https://seetickets.com/event/surprise-chef/yes-the-pink-room-/2510244…",,,
Gene Hand,@GeneHand,May 29,"""Greater love has no one than this: to lay down one's life for one's friends.  Let's reflect on the profound message of John 15:13, reminding us of the incredible power and selflessness of love. #Love #Friendship #Inspiration"" https://bible.com/bible/97/jhn.15.13.MSG…",,,1
Marcy Jaggers,@marcyjaggers,May 28,"I think we're gonna make it!
#friendship #WritingCommunity",,,4
Carla Monson,@xstitchschool,May 29,Check it out! I just voted for Friends in the #FriendshipGoals Tug O' War.  https://play.google.com/store/apps/details?id=edu.asu.mobile.android.test…,,,
Vinayak Academy,@academy_vinayak,May 28,"Real School Life Fun
#Araria #SchoolDaysMemories #SchoolLifeFun #NostalgicSchoolDays #FriendsForever #InnocentDays #VinayakAcademy",,,
Atlantic Dialogues Emerging Leaders,@ADEL_PCNS,May 29,"Three 2022 ADELs –Marianna Albuquerque, 
@S_Theoduloz
  & Strahinja Matejic– gave 
@PolicyCenterNS
 their testimonial: 
""One of the most important results –apart from the enriching #discussions– was to get to know each other & start a profound #friendship.""
https://rb.gy/fnpl1",1,1,3
Sobuj Khan,@SobujKhan490985,May 29,#friendship forever,,,
S.E.R.T,@TEAMSERT,May 28,"Just wanted to share this video. My best friend who passed away back in 2012 coming through the APF Processor. We had silly names for each other since we where kids. I called him G-Money and he called me Homeskillet. 
    Miss you Josh
#paranormal #ITC #Spiritbox #friendship",,,
The Fruits,@TheFruits_OGeez,May 28,"Friends who slay together, stay together. 

#FriendshipGoals
#FlavoringLife",,1,3
ⓒⓞⓓⓔⓐⓑⓤⓢⓔⓡ,@codeabuser,May 28,"""Real friends don't let you do stupid things...alone. #FriendshipGoals""",,,
MalayBros,@Akim200068,May 30,"#AllOfUsAreDead  #movie #movies #Movietwit #movienight  #movies #film #korean #zombie #series #drama #koreandrama  #kdrama #netflix #netflixseries #action #friendship #Season1 #episode1 #viral  

Click This Link Below To Watch This Episode
https://febspot.com/947182",,,1
Moni Ritchie Hadley ANZU & THE ART OF FRIENDSHIP,@bookthreader,May 30,Yay! Coming soon! #picturebooks #friendship,,,3
Ry,@SkullCreekOR,May 27,"#JoeRogan 
talking about 
#love 
and 
#friendship",,,
K.Senthil Kumar,@KKu59761,May 29,"Best Friendship 
  #friendship #friend",,,
Sarah C.B. Guthrie @artistgu3 she/her,@ArtistGu3,May 29,"Read more about best friends and best friend families
on my blog: https://artistgu3.com/blog⁠

“A Lovely English Tea in the Garden” measures 16”x20” on gallery-wrapped canvas, wired and ready to hang

#sarahguthrie #artistgu3 #newblog #englishtea #bestfriends #joypractice",,,1
King's College,@KingsTaunton,May 29,"Our Bronze #DofE participants have arrived safely back, after a hot weekend of walking and cooler nights under canvas!  The sun really did shine for them! #teamwork #leadership #navigation #friendship #dukeofedinburghaward #camping",,1,10
PersonalFitness3,@personalfitnes3,May 29,"I cherish the #friendship of those who #inspire me to greatness. Thank You!!
http://allmylinks.com/PersonalFitness3…
LIKESHARECOMMENT",,,
Portobello Express,@Portob_Express,May 27,"#support #buymerch #friendship #indieartists 
Thank you guts",,3,9
PersonalFitness3,@personalfitnes3,May 28,"I cherish the #friendship of those who #inspire me to greatness. Thank You!!
- http://Allmylinks.com/PersonalFitnesalFitness3…
LIKESHARECOMMENT",,,
Sylv.net,@SylvDotNet,May 29,"http://amazon.co.uk/Two-Brides-Rock-Operation-Book-ebook/dp/B08MDPS9CL…

Attention all #romance fans! Are you ready for an incredible story about #love, #friendship and finding the one? Say hello to ""Two Brides for Big Rock,"" book 1 in the thrilling Operation Big Rock Brides series by none other than 
@NoraNolan19",,1,
Deepak Asija,@deepakasija06,May 29,"Happiness is Meeting Your Friends After a Long Time & Nothing Has Changed 
@VANSHARORA69
 

#Tweets #newtweet #friendship",,,1
Roxane Heaton BEM,@RoxaneHeaton,May 29,"An inspiring story, and journey! One mile at a time…Thank you 
@MavisCycle
 from all of us at 
@macmillancancer
 #cycling #friendship #GrannyMave",,,11
Tom Gillispie -- NATURE NEEDS OUR HELP,@SptsGuy1,May 28,"#dirttrack No JOY at FRIENDSHIP (a newspaper story from 2008) #Friendship #Speedway #dirtracing
http://the-auto-racing-journal.blogspot.com/2016/04/friendship.html…",,,
Debbie Hyder Wilson,@skydeb,May 29,"Just wondering what these two got up to...
#bestfriends #newadventure",,,1
Love Light Apple,@lovelightapple,May 29,"How are you able to spot that you’re in a pretty unhealthy friendship? Here are toxic friendship signs you should be on the lookout for: 
 https://buff.ly/3WBDQGn 
 
#word #friendship #life",,,
@Booktastik,@Booktastik,May 30,"We loved this novel by 
@JanRomes
 - Book #2 in her uplifting #womensfiction series about four women starting over — and the incredible #friendship they share. ",1,2,1
Asayah His servant,@asayah_israel,May 27,"With UNITY there’s growth. We are ISRAEL UNITED IN CHRIST;  setting the example for the world  to see  
—————————————————
If you would like to learn more visit our website here
  https://solo.to/unitedinchrist
———————————————#Faith #Family #Fun #Friendship
#Fellowship",,,
CL Miller,@_clmiller,May 28,"Beaded bracelet with the squad is the new set of goals hehe 

#squadgoals 
#beads
#summer",,1,
Sanctuary Runners Ireland,@SanctuaryRunner,May 29,"When the King of Cork has your back you know you're onto a good thing! RUN WITH US in Cork on Sunday and show #Solidarity #Friendship and #Respect with all in our community - including asylum seekers & refugees!

BE SOUND! 
@corkcitycouncil
 @irishexaminer",,14,58
Carmel M Martin,@CarmelMMartin8,May 29,"Choose quality over quantity when it comes to friends.

#Ageing #GrowingOlder #FriendsReal #QualityOverQuantity #seniors #Friendship",,,
Motivation Nation,@mot_nation,May 29,"Tag someone in the comments to let them know you Love them 
#friends #friendship #Family",,,1
Michael Lansdowne,@Boogievibes44,May 28,"A great friendship is one that is not hindered by distance and time…. 
Every time you get together you literally pick up where you left off… 

Enjoy EVERY MOMENT TOGETHER!Hug as is if you’ll never let them go! 

#joy #spreadlove #inspire #smilemore #friends #friendship #love",,,2
Stephen,@Stephen35031120,May 29,"@LoveLancing
 Francis thank you darling for a fabulous Sunday catch up lovely #lunch #laughter #friendship",,,1
Deanna Cheng (she/her),@writerly_dee,May 27,"Why Your Inner Circle Should Stay Small, and How to Shrink It https://hbr.org/2018/03/why-your-inner-circle-should-stay-small-and-how-to-shrink-it… / #energy #MentalHealth #society #friendship #relationships",,,
KC Sprayberry,@kcsowriter,May 28,"  Brylee ignores threats. #Bullying She feels she's safe and doesn't believe anyone will hurt her. #Friendship 
@SolsticePublish
 https://amazon.com/dp/B0B5NKH765/",,1,
Engr. IαmNH (🅺🅺),@nasim_hasan1,May 29,"People ask me why I dont have someone special in my life and I always say I have a lot of special persons in my life and I call them FRIENDS.
- Engr. Nasim Hasan & Dibosh
#friendship #goodunderstand
#friendsforever #goodtime",,,
@Booktastik,@Booktastik,May 28,"A heartwarming #womensfiction series about four women starting over. by 
@JanRomes
.

A true testament to #friendship. ",1,2,1
Orchids,@FreOrchids,May 29,Do you enjoy spending weekends in the park? #parkPiedmontPark #weekendfun #friendship,,,
Libraries & Learning,@L2_S2S,May 29,"Tama Sāmoa by Mani & 
@DahliaMalaeulu
. A #LetterWriting project leads to brave conversations about #Wellbeing, self-discovery, #Friendship & cultural understanding. #MiddleGrade #YA + #TrueStories with study questions. #SamoanLanguageWeek #NatLibReads",1,1,4
Milan,@SinMilaaan,May 28,"For one it's death, tragedy, obvlion and for the other it's the best money ever spent - because hey, the russians are dying.

#friendshipgoals",,,1
IdeallyaNews,@IdeallyaNews,May 28,Emphasizing more dialogue and friendship between Iran and Afghanistan #Afghanistan #Friendship #IRAN #Kabul,,,
Devonshire Freemasons,@DevonMasons,May 28,"Promtional Video from Devon County Show... watch more  https://buff.ly/3ODx3tx 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",1,3,9
꧁༺Strange-Soul༻꧂,@Strangs0ul,May 29,"#zombies #apocalypse #horror #friendship #futuristic #romance #drama #realistic-world
""They are showing Sir,""
""Who.”
""The deceased Sir - the dead are approaching,""

 
@eBookLingo
 https://ebooklingo.com/book/524/strange-aftermath…",,,
ALLINTERACT,@allinteract,May 29,"At 
@allinteract
's Final Conference, an 8 years old girl shared the social impact on #schools of the Adhyayana platform by discussing scientific evidence about #friendship 
You can check the full conference, with English subtitles: https://youtube.com/watch?v=i2v0uu1f0DM…
@REA_research",,10,18
Stacy Lytwyn Maxwell,@LoversDayTrip,May 29,"Anne's mom was my Godmother, one of the most loving influences in my life.

Read the full article: “Ocean View” in New Mexico!
▸ https://lttr.ai/ACPT4

#AffectPositiveChange #FriendSHouse #ocean #NewMexico #Faith #hope #Friendship #FeelItS #OceanView",,,
Stephanie Wood CHRISTMAS ON THE CLOSE,@TheCloseSeries,May 29,"Lorraine is ready to make some big changes when Ray announces his #retirement but will her #CountdowntoChristmas be as successful as she hopes?

#Christmas #booklovers #festivefiction
#bookclub #bestfriends #holidayseason

http://amzn.to/2c6yQpN",,,2
꧁༺Strange-Soul༻꧂,@Strangs0ul,May 27,"#zombies #apocalypse #horror #friendship #futuristic #romance #drama #realistic-world
""They are showing Sir,""
""Who.”
""The deceased Sir - the dead are approaching,""

 
@eBookLingo
 https://ebooklingo.com/book/524/strange-aftermath…",,1,1
SpartanAttack99,@SAttack99,May 28,Happy weekend come and chill! #ModernWarfare2 #FPS #BestFriends #SpartanNation #twitch  #smallstreamersupport,,1,2
"AngelQ Expressions ~Peace, Love, & Supernatural~",@AngelQShop,May 30,"Best Friends BFF’s Aromatherapy Keychain Bag Charm Set with Rose Quartz OOAK https://etsy.me/3MIXKL1 via 
@Etsy
 #supportcreativeintelligence #etsy #etsyhandmade #bff #friends #friendsforever #etsyseller #etsyshop",,,1
Farhan Absar,@TheFarhanAbsar,May 27,"With my amazing friend Arsalan Syed 
.
.
#friends #friendsforever  #fyp #farhanabsar",,,
Amsterdam Publishers,@AmsterdamPB,May 28,"In her new novel, Elaine Stock portrays an unparalleled understanding of human nature, centering the friendship of two women that not even war can tear apart.

http://ed.gr/d2c0l

#HistoricalFiction #Friendship #NeverForget",,1,2
Lucida Lucid Tarot,@TwinFlameRx,May 29,Happy Monday!  Need a reading? Lucida(twinflamerx) I'm available! #Psychic #Tarot Ask me about anything #Love #SoulMates #TwinFlames #family #friendship #career #romance #union #mission #lifepath #ascending https://psychic.bitwine.com/a/399034a #bitwine,,1,
•^•,@burntchipclip,May 28,besties for the resties! #bffs,,,
Courthouse Road Church of Seventh-day Adventists,@courthousesda,May 28,"Do you love to garden or want to learn how? 
 

Join our Friendship Garden! ----> http://courthousesda.com/friendship-garden… 

#RVA#BuildingBridges #Gospel #Compassion #Friendship #Garden #Veggies #Outreach #GreenThumb #Give #Care",,,1
indrid cold,@nerdz0ne,May 29,"""LPT 2 everyone"" Choose your friends wisely as they shape your expectations and future. Real friends motivate, inspire, and challenge you to become the best version of yourself. #friendship #motivation #growth",,,
Jamie Roxx,@ArtistJamieRoxx,May 29," See TODAYs #Celeb #BDays #PopCulture History, Events, Upcoming #PopRoxxRadio Show & more #JamieRoxx #Paintings:

➤ http://JamieRoxx.us

#Blog #Art #WorkingArtist #LifeattheBeach #ArtistsLife #BestFriends #SharPei #Dog #ArtStudio",,,1
Westchester Jewish Community Services,@WJCSWestchester,May 28,Spending time with those you care for helps to reduce feelings of #loneliness or #isolation while promoting a sense of #belonging & #resilience. Be the first to make the call! https://wjcs.com/10-tips-for-mental-wellness-and-self-care/… #MentalHealthAwarenessMonth #friendship #love #qualitytime #socialsupport,,,2
Jose,@Josetupperdose,May 28,My friend and I are listening to this together #friendshipgoals,,,1
MD. Tussher Talukder,@MdTussher,May 28,"Happy Farewell.
#friends #friendship #farewell",,,1
Psicólogo Celestino González-Fernández ψ,@Tecnoestres,May 28,"The State of American #Friendship: Change, Challenges, and Loss #CGFPsicología",,,
