Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Macja Preja,@MacjaPreja,May 18,"Senior madam Popi wishes everyone a lovely evening. 

http://PayPal.me/macjapreja

SMS 1919 MUCKE5

#macjapreja #adoptdontshop #catsoftwitter #beauty #animalshelter #sheltercats #catlover #SeniorCat #OldieGoldie #bestfriends #bestfriends",2,2,17
All Elite Wrestling,@AEW,May 20,"A complicated history between #BestFriends 
@sexychuckiet
 @trentylocks
 and 
@WheelerYuta
, indeed

Watch #AEWRampage on TNT!",6,94,336
"Angela Barnes, M.Ed.",@AngelaBarnes09,May 19,"@BenDavisNGC
 @NGC_University
 @BestBuddiesIN
 Chapter had an amazing year of fun year of #friendship! #inclusion #NGCPride #wearewayne",,6,15
Orchard Corner Alpacas,@Orchard_Alpacas,May 19,"So Ebony's cria now has a name .......
meet Orchard Corner Minnesota #fridaymorning #goodmorning #friendship",,2,39
Paula Moses,@Yorkie7,May 19,"𝕎𝕒𝕟𝕥 𝕥𝕠 𝕓𝕖 𝔹𝔽𝔽'𝕤??

Trixie is all in for being friends with Rose but Rose isn’t so sure! 
Trixie is still in shark teeth phase! LOL
#dogsoftwitter
#bestfriends",5,1,45
InterSaga,@inter_saga,May 16,"Having twin boys is truly special Here they are, two weeks old, and already holding hands  #twins #bestfriends",4,,17
Daisy the Malti-pom,@daisy_pom,May 19,"Flynn,…my special Twitter crush, crossed thebridge today. His smile made us smile. He shared his life on Twitter & strangers from afar became friends. He was loved so much by his mums & they are in our thoughts today. 
#friendship #dogs #dogsoftwitter 
@FlynnTheRescue
 #OTRB",188,138,"1,393"
J. A. Andre,@JaAndre13,May 18,"Someone's playing tricks on Emily's mind or did she really kill her own aunt?
https://amazon.com/dp/B0C3WL72PS
Read ""The Ancestral Tree"" and go through:
#timetravel 
#magic 
#friendship 
#Romance 
#fantasy 
and many more...

#WritingCommunity #goodreads  #books #Readers #Loreen #Tatoo",,6,11
Sanctuary Runners Ireland,@SanctuaryRunner,May 19,"Super article in 
@TheEchoOnline
 about our new group at the wonderful Dodder Valley parkrun in Tallaght! 'We see the person, not the label'!

#RunAsOne #SanctuaryRunner #NowMoreThanEver #Solidarity #Friendship #Respect 
@sdublincoco
 @GaryGannonTD
 @DubCityCouncil
 @joefingalgreen",,7,19
James Price,@JPriceCartoons,May 17,"What could Susie be upset about?

Whatever it is… Wayne and Rita are here to cheer her up.

#cartoon #drawing #illustration #artwork #art #digitalart #cute #girl #cutegirl #wolf #wolves #cheerup #cheeringup #helpingothers #friends #friendship",1,4,23
Dr Angela Flynn -Refugees Welcome,@angevf,May 16,"Gorgeous evening for a run with the awesome 
@SanctuaryRunner
 of Cork. The prep for the 
@TheCorkMarathon
 #10for10 #Cork #RunningCork #Solidarity #Friendship #Respect  
@SanctuaryRunCor",,5,28
Worker Power,@WeAreWrkrPwr,May 18,"Knocked >70k doors
Talked to >16k Tempe voters
ID'd >8k ""No"" voters
Made plans for our supporters to vote

Changed the convo abt econ. dev in AZ
Challenged electeds to center econ. policies on the interests, needs, & opinions of everyday working families #squadgoals",,4,6
Metal Ninja Studios,@MNinjaStudios,May 18,"Next up on meet the team is 
@mattkrotzer
! Matt is another one of our designers and letterers. He knows how to make the insides and outsides of a comic look like a tasty treat, and he can help make your Kickstarter campaign page look pretty great too! #squadgoals",,3,8
Mrs Hamilton,@NDHS_MsHamilton,May 19,"Wow - what a 3 days it has been! P7 have been fantastic and we are already still so proud of you. We can't wait until you join us full-time in August. Well done, everyone!  #friendship 
@ndhsglasgow
 @NotreDamePri
 @Stjosephpri
 @stpatrickspri",1,3,18
Roonie the Rabbit,@rooniecomics,May 17,I'll get to the bottom of it one day. #comics #comicstrip #friendship #love #self-confidence #talkingintrees #bunnies #squirrel https://rooniecomics.com/comics/why-do-you-love-me/?utm_source=twitter&utm_medium=social&utm_campaign=post&utm_content=rooniecomics…,1,6,44
John Matthews,@UNDERCOVER_JM,May 16,How Kevin hasn’t received a knighthood yet is beyond me. #Friendship ,9,7,65
Sanctuary Runners Ireland,@SanctuaryRunner,May 16,"Will you look what arrived at our HQ today!  New running tops including our funky new singlets! 

If you'd like to run in one of these & show #Solidarity #Friendship & #Respect with all in our community including asylum seekers & refugees email us to: Info@Sanctuaryrunners.ie",,11,27
Rosie Harvey-Coggins,@rosie_h_c,May 19,"LABOUR LICHFIELD-RRRREADY!!!!(said in a scotch accent a la Gladiators) #lichfield #squadgoals 
@LGAcomms
 @WMLabour
 ",1,6,22
ANKI JAIN,@Peaceofmind0135,May 19,"True Friendship is no less than  lifetime achievement award 

#FriendshipGoals #SentiAapa #Love #LoyalityIsRoyalty",7,3,11
HaiThuy Nguyen,@HaiThuyNguyenMD,May 18,"Big thank you to 
@SocPedRad
 & #SPR2023 for great #pedsrad #education #research & #friendship. I wished I was able to reconnect with more of my favorite people during my short, but sweet trip. Until next time!",,2,37
Gauranga Das,@GaurangaDas,May 18,"Everyone easily gets a friend with one can party and have fun.

But to find a friend with whom one can connect spiritually is quite rare. Do you agree?

#friends #friendship #truefriends #friendship #friendshipgoals #friendshipquotes #bestfriends #bestie #krishna #harekrishna",9,28,115
The Jewish Destiny,@DestinyJewish,May 18,"#Independence is independence from our #egoism, when we can rise above it and show this example to all the nations of the world how to live in connection, in #friendship, and in mutuality. Everyone will want to follow it. #Jews #Israel",1,3,11
Jason Kolo,@JasonKolo4,May 18,Great Smoky Mountains National Park! #Oliver #dogs #bestfriends #dogsoftwitter #DogsOnTwitter #Travel #travelphotography #photography #photographer #nature #NaturePhotography #getoutside,2,11,40
Macja Preja,@MacjaPreja,May 18,"Senior madam Heidi has been with her foster family for one month now and she's doing well. She sends everyone her love. 

http://PayPal.me/macjapreja

SMS 1919 MUCKE5

#macjapreja #catsoftwitter #beauty #animalshelter #sheltercats #catlover #bestfriends #SeniorCat  #tuxie",,4,13
Goldenagehollywood,@oldmovieactress,May 17,"""Talk about a wild dinner guest  Tippi Hedren proves that nothing can come between her and her beloved lion companion. #FriendshipGoals #UnlikelyDuo"" https://bit.ly/2MfXpkn",,11,46
The Better India,@thebetterindia,May 19,"Picking up right where they left off.
Watch this beautiful moment of two best friends reuniting after 5 decades 

VC : @gogopikagone

#Bestfriends #Reunion #Love #Friendship",1,15,98
Inspiration by John,@LifeWithJohn,May 19,"It takes a long time to grown an old friend, make sure to treasure them! ~ #TrueFriends",,5,4
Suzi Day,@suziday123,May 19,Friday Friendly Reminder… It’s the friends we meet along the way that help us appreciate the journey.  #friendship #FridayThoughts #fridaymorning #FF #Friends,6,16,52
ContempraINN,@CONTEMPRA_INN,May 19,"Sweet Innocence  Play with a Pal #Fun #FridayFeeling #BestFriends 
@istanbulmu9
  @CONTEMPRA_INN
 ",1,9,30
Inspiration by John,@LifeWithJohn,May 19,"The making of friends who are real friends, is the best token we have of a man's success in life.- Edward Everett Hale  ~ #TrueFriends",1,3,6
Jaye Madison,@jayemadisonband,May 20,"Listen to the next four songs off our debut album! Our second EP, MIRЯOR: Vision is OUT NOW! #debutalbum #duo #nashvilleunderground #debutep #newmusicfriday #newmusic #discovernewartists #womeninmusic #originalmusic #singersongwriter #bestfriends",2,3,13
areadersheaven,@areadersheaven,May 17,"""Monday's Not Coming"" by 
@WriteinBK
 is on #sale for $2.99 via 
@KTegenBooks
Get your copy here: https://amzn.to/3Ile8QB via 
@amazon
 
#YABooks #YAlit #mystery #friendship #class #race #girlhood #loss #abuse #secrets #gentrification",1,4,10
tadeo,@wlwdiplopoda,May 19,gifs of random ass animals being buddies are so important to me check this shit out #friendship,2,4,24
SUMAN,@Su_man19,May 19,"If you want to shine like a sun, first burn like a sun.

Come and join Night Space 

#Songs #Music #Friendship",2,7,30
TaTanisha Stevenson,@totstevenson,May 19,"All of my favs were in the building for the 
@LancasterISD
 EOY Celebration  Life is Better When You’re A Tiger! #squadgoals 
@CherishPipkins
 @YvonneMThornton
 @RenetaPerkins
 @LJohnson_CA53
 @Bree3Broussard",,4,13
Vinod Kumar,@viniku15,May 20,"""In medical school, having a real friend is a true blessing. Someone who understands the ups and downs of this journey, who supports you through the tough times, and who celebrates your successes with you. Thank you for being that friend!  
@lachman_sodho
 
#friendship #medschool",3,,25
Vicky Whedbee,@vicky_whedbee,May 17,"A whistle marked the end of play and medical personnel rushed onto the field, with Chad leading the way.
Cole's dad asked, ""What happened? What did I miss?""

http://relinks.me/B01M0JJNLP

#suspense #WritingCommunity #lovestory #friendship",,32,22
𝕎𝕒𝕟𝕕𝕒 ‚ℤ𝕚𝕝𝕗𝕤𝕥𝕒𝕣‘ 𝕄𝕖𝕚𝕛𝕖𝕣,@Zilfstar,May 19,"#Yeeeaaahhhhh finally we met! My 
@davidcaruso1
 friend 
@MartinaRosemann
 #Freundschaft #Friendship",6,1,19
All About Kashmir,@wakashmir,May 17,"A place is only as good as the people in it, so is the Kashmir and people in it.
•
•Credits : #bhutt_shahid
•
#reelitfeelit #feelitreelit #reels #reelitin #reeltoreel #reelsIndia #kashmir #djiglobal #shootday #reellife #peace #friendship #reelsIndia #reelit #reelit #srinagar",1,2,22
Daniel Kapp,@DanielKapp,May 19,"Honored to deliver the laudation at #ZionistFederation's #TheodorHerzlPrize presentation to Ambassador 
@RodgoldMD
. Under his dedicated leadership, relations between  and  are stronger than ever. Congrats, Mordechai, on this well-deserved recognition! #Diplomacy #Friendship",1,1,15
Ruth Riha,@RuthRiha1,May 19,"My last awards with 
@millipatel
  I will never say goodbye- we will be in touch the rest of our lives.  Milli, you are amazing, caring, and a light. Thank you for being my sidekick 
@BPE_Broncos
 these last 4 years. I wouldn't have made it without you! #friendship",7,3,53
Jennifer Ash,@JenAshHistory,May 18,"Not sure whether to buy a #romcom or a #crime novel?

Romancing Robin Hood ticks both boxes.

""This book is so much fun.""

https://amazon.co.uk/dp/B079J2WX55/ref=sr_1_1?s=digital-text&ie=UTF8&qid=1517564497&sr=1-1&keywords=Romancing+robin+Hood……

https://amazon.com/dp/B079J2WX55/ref=sr_1_1?s=digital-text&ie=UTF8&qid=1517564706&sr=1-1&keywords=Romancing+Robin+Hood……

#modernromance #medieval #RobinHood #fun #guineapigs #friendship #Crime #TimeSlip",,4,5
The Megacity Metaverse,@The_Megacity,May 18," Friendship blooms when you find someone who truly gets you. 

 Join the Megacity community and connect with kindred spirits! 

Follow 
@The_Megacity
 for a world of endless possibilities! 

#Friendship #Community #FollowUs
@NRVNAFARMS
 @HoneycombHydro
 @TheCannaManNFT",3,6,9
Choice Music,@ChoiceMusicLA,May 19,"Us and who

#CryingInLonelySouls
#FriendshipGoals",11,2,65
xD,@xD_DoubleDates,May 19," RACE TIME

Catch 
@Alchemy_03
 @JustEllieWillDo
 @tealful
 & 
@JayStar_92
 tonight for our first official xD double date stream!

We’ll be playing #LEGO2KDrive thanks to 
@2K_ANZ
. 

See you in Bricklandia! 

#SquadGoals #DoubleDateStream",,3,6
Peterock Sadiq,@onepeterock,May 19,Cultivate relationships that fosters your greatness. #friendship #relationship #building,,3,9
"Angel Mushu, Zinny, Winny",@mommasboymushu,May 18,"Dear Sue, Tiki & family 
@paco5775
 THANK YOU for the sympathy card & sweet message that you wrote. Thank you for the beautiful keychains that you had made in memory of my precious boy. You are such wonderful friends. Love Angel Mushu  & momma Mitzi  #friends #friendship #love",3,1,74
Richard Frediani,@BBCFrediani,May 15,"A beautiful recreation of an amazing moment by Oscar winner Charlie Mackesy…

Rob Burrow & Kevin Sinfield 

 #friendship",2,3,23
•ĐɆ฿Ɽ₳•,@RoseVioletDeb,May 18," The World is filled with people who, no matter what you do, no matter what you try, will simply not like you. But the World is also filled with those who will LOVE You fiercely. The Ones who love You, they are your people 

#Love #Caring #Friendship #SelfWorth #YouMatter",,2,10
De Smet Jesuit High School,@DeSmetJesuitHS,May 16,"Congratulations to our 
@DesmetGolf
 #Spartans on a great run at 
@MSHSAAOrg
 #State (8th overall) & a great season 

#ThankYou Seniors for 4 great years #BestFriends 
@DeSmet_ADBarker
 @STLhssports",,1,17
Michelle Williams,@YrTimeToShine,May 19,"We all have a need to belong but which qualities truly define a true bond?  In my #newblog, I attempt to unravel this profound question: Give it a read: https://yourtimetoshine.life/the-power-of-friendship-steps-to-building-strong-connections-part-1/… #WritingCommunity #writerscommunity #blogger #blogging #blog #writersoftwitter #writerslift #Friendship",,6,6
Cassidy Janson,@cassidyjanson,May 18,"Happy Birthday TO THE ONE AND ONLY Miriam Margolyes. You’ve been a huge supporter of me & my work and I treasure our friendship. You’re a woman who defines beating your own drum
Have the best birthday Mimm. 
Love always. 

#miriammargolyes #happybirthday #friendship  
@MMargolyes",,1,50
Jenny Kane,@JennyKaneAuthor,May 19,"Take a kick through the leaves at #MillGrange

This week I'm sharing a tiny taster from Autumn Leaves at Mill Grange

http://jennykane.co.uk/blog/tiny-tast…
@AriaFiction
 #series #RomanceRead #series #romcom #archaeology #friendship #Somerset #Conrwall #Exmoor",,4,6
Devonshire Freemasons,@DevonMasons,May 19,"2023 Carol Service Read more  https://buff.ly/3ImcIFe 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",1,5,18
Devonshire Freemasons,@DevonMasons,May 18,"Bill Vincent, Star of the Ceremony Read more  https://buff.ly/3WmsSo4 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch @unitedgrandlodgeofengland",,3,22
Jersey Youth Service,@JsyYouthService,May 19,"MY TIME PROJECT #youngcarers 

Saturday's are busy with stuff! 

Last week's delicious choc chip cupcakes, pancakes, arts, crafts & Mario tournaments too 

More info below on our young carers project 
#YouthWork 
#friendship
@GovJsyCYPES",,5,4
Princess General Alethea Kontis,@AletheaKontis,May 19,"It’s 
@ShvetaThakrar
 Day!  Come help me celebrate #FriendlyFriday – https://patreon.com/posts/83195516

#sharethelove #sharethesmiles #inspiration #optimism #magic #writing #art #friendship #family #patreon #bookreccs #FriendlyFriday #PrincessAlethea #ShvetaThakrar #IntoTheMoonGarden",,3,5
Superbook,@SuperbookTV,May 18,"Lazarus is a dear friend to Jesus.  Do you also have friends who are close to you?

Read more about their friendship! Download the Superbook Bible App: https://go.cbn.com/uHuz #SuperbookClips #BibleVideos #Friendship",,10,37
Whats Your Spaghetti Policy?,@SpagPolicyPod,May 19,"*NEW EPISODE*
(Planned Obsolescence)
Check us out on iTunes, Spotify, etc or directly at https://podbean.com/eas/pb-62rkj-14112b5… 

#podcast #kickstarter #SpaghettiTop5 #spaghetti #gojira #friendship #NewEra #trending #polardestroyer",,8,9
Sing in the City,@Singinthecity,May 16,"Join us and take part in these types of events 
@theusherhall
 @edfringe
 busks and more 
With 
@HanleyandBaird
 band
This is Venus made famous by 
@VivaBananarama
 
#choirsnearme
#mentalhealth
#friendship
#familywechoose 

https://youtu.be/4KZYjVtD9_k",,6,9
Natalia_Molina,@Prof_NataliaM,May 20,"Gloria Molina hanging with her fellow Chingonas takes #SquadGoals to a whole new level. Puro corazón in this story. H/t 
@GustavoArellano
#EPD dear Gloria ",1,3,16
