Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Nature Speaks,@NatureSpeaks6,May 22,"This Bald Eagle was watching over her nest which contains three Eaglets.
#love #follow #life #PictureOfTheDay #photography #photographs #birds #birdphotography #wildlife #animals #beautiful #weather #miwx #nature #naturewx",,7,41
Paul William Grenier,@iampaulgrenier,May 21,"""If you're going to love someone or something then don't be a slow leaking faucet - be a hurricane."" —Shannon L. Alder #Kindness #Love #Abuseofpower #domesticviolence #helpinghand #QuestionThinkAct",,2,5
Endless Roaming,@endless_roaming,May 22,"Dug up my old #passports from Salzburg to Scunthorpe to Saigon and Sioux Falls... I wonder where to next? 

Pretty sure I know but open to suggestions 

#photography #travel #blackandwhitephotography #australia #love #wanderlust #roadTrip",3,5,17
MonicaKo,@MonicaKory88,May 21,"#Mauritius, 03.01.16 

Water
Life and death
Seed of a new fruit
The earth is teeming
The see and the moon are boiling
On a small flame 

#poetry #poesía #WritingCommunity #poems #photography #naturephotography #summer #Trending #sundayvibes #NFT #LoveStory #poetrycommunity #NFTs",1,1,12
Rhino,@ryandubbz,May 21,"Let's keep $Jesus trending! 
If just even one person gets saved from Jesus trending, that is worth more than anything!
#jesus #god #love #faith #christian #church #christ #holyspirit #prayer #christianity #pray #bibleverse #godisgood #worship #hope #jesuslovesyou #amen #blessed",2,16,26
SuperChillBean.ftm,@SuperChillBean,May 22,"#Giveaway  $FTM #FANTOM 
#NFT Mint on sale

To ENTER : 

1. Follow : 
@Mirror_fi
 and 
@sleak_crypto
 

2. Tag 3 friends 

3. Like  and RT 

Lets go $FTM #LOVE #FANTOM and all #Communities

You have $LOVE can you give #LOVE that's all i have $LOVE you all ",15,14,22
Katie Erickson,@KatieEr90858391,May 21,"If, ya""ll Intrested?!?! in & Photography?? Check..out my Good friend Jaron Cass. He owns his own business like I do. We don't talk anymore!! Contact him jaronccass@gmail.com #Marriage #Love #Wedding #AnimalCrossing #ACNH #NintendoSwitch",,2,2
Pepper_Mylo_And_Holly,@PepperMyloHolly,May 22,"We had the bestest evening at the dog park tonight 

#dogpark #dog #dogs #Dogsarefamily #dogsoftwitter #petsathome #love #lovedogs #sunshine #sundaygame #sundaygame #Trending #peppermyloandholly",2,2,11
Oak Forest Cheer,@OF_Varsity,May 21,"What a beautiful day to celebrate & support one of our favorite little Bengals! 

Lucky Fin Project

Also had a great time playing a game of wiffle ball (obviously not in our wheelhouse)! 

#limbdifferenceawareness #bengalpride #love #kindness",1,2,13
𝐌𝐚𝐦𝐢 𝐒. 𝐊𝐚𝐭𝐞,@mami_mami813,May 22,"May you begin this day with a smile on your face and with happiness for your soul to embrace. Good Morning my love..

#Family  #Love ",1,31,51
James Price,@JPriceCartoons,May 21,"Sometimes Rita gets a little nervous (especially if she has a crush on a handsome young wolf like Wayne).

#cartoon #wolves #love #romance #couples #drawing #cute #friends #friendship #illustration #digitalart",2,4,28
SOBERVERSE,@Soberverse,May 22,"Overcoming your addiction isn’t just about walking away from substances. It’s about gaining the tools to maintain your sobriety and improving every area of your life. Visit http://Sober.com
.
#mentalhealth #addictionrecovery #love #sober #sobriety #soberlife #depression",3,5,23
Allen J. Schaben,@alschaben,May 22,"Cruel World music festival, featuring Siouxsie, Iggy Pop rescheduled for Sunday  #CruelWorld #love&rockets https://latimes.com/homeless-housing/story/2023-05-20/rose-bowl-music-festival-in-pasadena-halted-due-to-severe-weather…",3,2,7
Robert Ratemo,@4ratemorobert1,May 22,"Past the hot water kettles. 

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #artafric",,6,45
Creativity's Calling,@CreativitysCall,May 21,Good ghosts. The work continues. The beat goes on. Melodies. Harmonies. #ThankYou #Joy #Kindness #Love #Play #Purpose,,1,10
Robert Ratemo,@4ratemorobert1,May 22,"The sunshine  and bananas .

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #art",,5,33
Ollie Hill,@Peggy_Sue_3rd,May 22,"Come and join us in this very very special space where we talk about things IRL Sasquatch….   
With our very special guest 
@bigfoot_doc
 

Give him a warm welcome on this Soave and show him that Sassy community love! 

#staysassy #sassyhunterfiles #LFG #love",2,4,19
Ann Silvers,@AnnSilvers,May 22,"""Gaslighting is mind control to make victims doubt their reality."" --Tracy A. Malone
For more on what gaslighting is and looks like: https://annsilvers.com/blogs/news/gaslighting-quotes… 

#DomesticAbuse #Narcissist #narcissisticabuse #mentalhealth #relationships",,6,31
Vicky Whedbee,@vicky_whedbee,May 22,"Review: ""I knew it was a romance, but I didn’t know how much it would move me.""

http://relinks.me/B01M0JJNLP 

#BookReview #BookBoost #LoveStory #WritingCommunity #readersoftwitter",,36,24
SuperChillBean.ftm,@SuperChillBean,May 21,"$LOVE this $BAY wen 
@coingecko
  #Listing #FANTOM $FTM  
$SPANK your $CONK and $CHILL by the $BAY with you #Baylien  
#zealy quest #MEME 
@BayliensFTM
  
@TrippySteve22
  
@moon_masters
  
#LOVE these #NFTs $FTM ",,2,19
Deidré Wallace,@relationshipsdw,May 21,"Assumptions can seriously damage #relationships. Find out more at: http://relationshipknowledge.com
#assumptions",1,3,6
John Anthony Miller,@authorjamiller,May 22,"Song of Gabrielle:
Normandy, 1216
Witches, war and the woman who loved two men.
#medieval #HistoricalFiction #Romance
https://amazon.com/Song-Gabrielle-Woman-Who-Loved-ebook/dp/B097CK2MBS/…
https://amazon.co.uk/Song-Gabrielle-Woman-Who-Loved-ebook/dp/B097CK2MBS/…",,16,12
RJK,@SheLovesSasuke,May 22,When he says: “How Many Times do I have to prove to you that you’re the only one for me.” and he does and proves that. #love #real #nolies #truelove #manandwoman #sessrin,,12,69
"peace, peace, peace",@gede_prama,May 22,"The more... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @gary_hensel
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",1,3,8
Ray Sanchez,@OssiningSup,May 22,We need more efforts like this!!!  Todays walk led me to find this effort to spread love across a community.    #love #cultureofcare,,,27
Virginia K. Wallace,@VirginiaKWalla1,May 22,"#romance #romancenovels #anthology #romancenathology #books #ebooks #newrelease #shortstories #scifi #sciencefiction #BVS #maryshelley #frankenstein #horror #darkromance 

COMING SOON!!! https://amzn.to/41ro29P",,24,18
N.J. Walters,@njwaltersauthor,May 21,"It takes a special woman to unchain a drakon and set him free. 

DRAKON UNCHAINED is now available! 
@njwaltersauthor
 @entangledpub
 #dragons #PNR #romance #mustread #ebooks 
@amazon
: https://amazon.com/Drakon-Unchained-Blood-N-J-Walters-ebook/dp/B07FMG4W2W/…",,7,5
Ken Fry,@KenFry10,May 22,"""The writing is vivid and sensory, bringing the characters and settings to life in a most enjoyable manner.""
READ THE CHRONICLES OF AVELINE
http://getbook.at/aveline1 
First book is #FREE 
#medieval #romance #suspense
#freebook #kindle 
#histfic #amreading #bookworms
#mustread",,18,11
"peace, peace, peace",@gede_prama,May 21,"River of love is... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",1,2,7
Kelly Cresswell,@KellyCresswell7,May 22,"Some lovely photos that were taken by my talented man David in an iconic beauty spot in Widnes…Spike Island today x

We had a great time together and he got some fantastic shots!

#photograghy #love #happyplace xx",3,,18
Images and Quotes,@ImagesandQuotes,May 21,"Love Firsts Journal  
This Art Nouveau romantic notebook is for all your treasured memories of every first you experienced with the one you #love.
https://amazon.com/dp/B083XVFVBJ",,2,4
"Alexandria J Snowdon, Award Winning Author",@AlexandriaJSno1,May 21,"Blessings to you all! #ShamelessSelfPromoSunday and a  #WritersLift. Please let's #FolloForFolloBack #Retweet #Share And #Comment Drop your #Link #Blog #ChildrensBook #Romance #Poetry, #video, #Wip Thank you!",12,6,15
"Susan Chasse, B.A, LMP",@SChasse49,May 22,"""Be certain that in the Religion of Love there are no Believers & Nonbelievers. 

LOVE embraces All.""

~Rumi

#love #Peace #ThinkBIGSundayWithMarsha  #gratitude #KindnessMattersッ #appreciation  #beauty #Happiness",,3,6
Dr. Linda Berman,@LindaBerman4,May 21,"Love does not consist of gazing at each other, but in looking outward together in the same direction.
Antoine de Saint-Exupéry

#love",,1,6
Dr. Linda Berman,@LindaBerman4,May 21,"The mother-child relationship is paradoxical &,in a sense, tragic. It requires the most intense love on the mother's side, yet this very love must help the child grow away from the mother, & to become fully independent.

Erich Fromm

#mother #child #relationship #love #lettinggo",,6,46
Q.QuEEn (艾瑞卡),@QueenQQ25,May 22,"#TGIM #Beautiful_Day
 #BT #TWTTTL #BW
https://youtu.be/zLRYAX8j7a8
#Mothers_Womb
( Holy Dwelling )
- RLCM ft. Kelly Boek -
#Love#Peace",,2,7
KAKA LAM 嘉嘉,@iamkakalamkk,May 21,"Forever Love Song

https://medium.com/the-pub/forever-love-song-4e5acf1ff256…

#thepub #poetry #iamkakalamkk #medium #love #lovestory #foreverlove",,1,4
Dr. Linda Berman,@LindaBerman4,May 21,"Perhaps love is the process of my leading you gently back to yourself. 

Antoine de Saint-Exupéry

#love #self",,2,7
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 22,"The Glory Days of Piracy await you, come Sail away into an Exhilarating, High Seas Adventure where the Stakes are High, the Hero is a Seductive and Dangerous Pirate, the Heroine is Feisty and Courageous, the Villains are Deadly, and the Romance is Sizzling Hot. #romance",,5,6
Lance Becvar,@Dadsonpowermode,May 21,"Love your life and make it the best story ever. #ThinkBIGSundayWithMarsha 
#love #story #Legacy #inspirational #life",4,34,48
Carol,@carol_thomas2,May 22,"""A thoroughly enjoyable story, fantastic characters, both furry and human – I loved it!” Maybe Baby http://getbook.at/MBAmazon #kindledeals #KindleUnlimited 

#Romance #amreading #largeprint available #BYNR #romcom #readingforpleasure  #BookTwitter 
@JoffeBooks",,4,5
Kari Joys MS,@KariJoys,May 22,"#Love is not an emotion; It is your very existence! #JoyTrain #Joy #Peace #BeLove   RT 
@DrJoeDispenza",2,4,17
TimRambo,@TimRamboReal,May 21,"Have Faith
God is Good
Nature always Wins
God bless You
God is Love

#Jesus #God #love #faith #christian #church #christ #holyspirit #prayer #christianity #pray #bibleverse #godisgood #worship #hope #jesuslovesyou #amen #blessed $JESUS #JesusIsLord #JesusChrist #JesusSaves…",,3,5
𝙃𝙤𝙪𝙙𝙞𝙣𝙞,@houdini_af,May 22,LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE $LOVE #LOVE #HBAR,3,2,13
Corin Burnside,@write_corinmd,May 21,"It’s two months until #HerForgottenPromise is let loose into the wild! Pre-order from all your usual outlets and available to request on #NetGalley 
#histfic #womensfiction #romance
@HQstories
 @AudLinton",,19,22
Reece's Rainbow,@ReecesRainbow,May 22,"Evan has been #waiting for years for a family to choose to #adopt him and make him their #son. He deserves so much more than even the best #orphanage could give. He needs the #love of family. Could that family be you?

http://reecesrainbow.org/childgrant/evan-3…

#hydrocephalus #cerebralpalsy #hope",,4,10
Professor Eunice Lumsden,@eunice_lumsden,May 21,"Our journeys are never straight roads. Sometimes we have to dig & dig to carry on- but carry on we must

Inclusion for all is non negotiable but will always be a journey with the destination never reached

#Relationships #representation are key",,5,14
Denise Hunter,@DeniseAHunter,May 21,"Get the sneak preview of the first 3 chapters of 
@NancyNaigle
’s June Release, AND THEN THERE WAS YOU!  Following the ultimate #betrayal, Natalie heads to the mountains to heal, but one man is determined to make sure justice is served. https://bit.ly/3nfluNZ  #Romance #love…",2,2,6
Rhonda/R.L.M. Tipton,@_RLMT,May 22,"Do you love romance, crime, fantasy, or YA books? For #WolfPackAuthors member Sharon Lopez (
@sharonL33940258
), it's all about the story. Visit her profile on Twitter for more information. 

http://tinyurl.com/y5qlcc76
#romance #fantasy #crime #spirituality #books #amreading",1,3,2
Carol,@carol_thomas2,May 22,"Brilliant news ... all of my #romance books are now available on #KindleUnlimited:  http://amazon.co.uk/Carol-Thomas/e…. Happy reading! 

#romancereaders #amreading 
@JoffeBooks
 @ChocLituk
 #RomCom #BookTwitter #kindlebooks",,6,6
Commander Vikram W Karve,@w_karve,May 21,"#SocialMedia #Humor #Relationships
You are separately ""Friends"" with a Boy and a Girl - who - at that point of time - are not in a relationship.
They get married.
Both ""Unfriend"" You ",2,,16
"Karen McCompostine, Romantic Epic Fantasy Novelist",@karenauthor1,May 22,"I (or rather Haggis MacBrawn's (no longer a) Biggest Secret ) have received this glowing praise of a #review from my big Fan 
@Pellington21
 and I couldn't be happier!  #Romance #amwritingromance #readingcommunity 

https://goodreads.com/review/show/5559857316…

(What is ""edging"")",,3,3
Michael C Schmidt,@AuthorMichael57,May 21,"1.99 The story ...packed with love, doubts, learning to trust again, and the beauty of a blended family. https://amazon.com/Her-Heart-Mary-Schmidt-ebook/dp/B09CP2C1LK/……………………… #BookBoost #romance #NativeAmericanHeritage #BooksWorthReading #memoir #HerHeart #BookRecommendations #bookstagram #writerslife",,5,4
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 22,"Tall, Dark, Handsome, Brooding, Dangerous, Deadly... Pirate!

#book #books #BooksWorthReading #booklover #romance #historicalromance #readers #HistoricalFiction #BookTwitter #booklovers #womensfiction #timetravel http://amazon.com/author/raellelogan…",,8,12
Lisette Brodey,@LisetteBrodey,May 21,"STELLA IN STILETTOS 

#99cents  

The more Stella tries to ignore Alex, the more he's in her workspace stirring chemistry and bringing feelings to the surface she tried to tamp down. 

http://amzn.to/QiMQhu

Sweet #romance by 
@JanRomes
 ",2,8,6
Ram Dass,@BabaRamDass,May 22,"Finding the Present Through Everyday Action
When I’m with another person, it’s very easy for me to be present, or when I’m in a beautiful, stimulating … https://ramdass.org/finding-the-present-through-everyday-action/… 
#ramdass #love #beherenow  #meditation #yoga #consciousness #mindfulness #spiritual #awareness",2,3,4
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 22,"Love a Scorching Hot Pirate, a Feisty Beauty, Steamy Romance, Twists, Turns, Secrets and Lies, Sword fights, Revenge and Dangerous High Seas Adventure?
#book #books #romance #BookLover #booktwitter #bookrecommendations #HistoricalFiction #historicalromance http://amazon.com/author/raellelogan…",,7,13
J.G. MacLeod,@jgmacleodauthor,May 22,"4 suitors for Lady Ellen. Whom should she choose?  
-Lord Ardilaun: wealthiest man in Ireland? 
-Mr. Martin: a rake intent on securing her dowry? 
-Grady: a shepherd from Inis Mor? 
-Sir D'Arcy: amiable family friend?  
https://amazon.com/dp/B094NSN4K1/
#HistoricalRomance #LoveStory #Books",,13,3
The Mindfulness Meditation Institute,@TrainingMindful,May 21,"“How to Deal with Difficult People Mindfully, Part 1” https://mindfulnessmeditationinstitute.org/2012/04/25/how-to-deal-with-difficult-people-mindfully-part-1/… #mindfulness #love #peace #Zen #peacenow #innerpeace",,2,7
Jesse Seth Frankel--YA Fantasy/Adventure Author,@JessSFrankel,May 22,"Ready for the trip of your life? A #yalit novel with a restaurant in space, an inexperienced captain, and a  woman who carries a secret of galactic proportions.

Book your ticket to adventure today!

#YAFantasy #adventure #Romance #humor https://amazon.com/Port-Anywhere-J-S-Frankel-ebook/dp/B09ZF4NF6G/…",2,4,3
A.A. Schenna,@ASchenna,May 21,"She had never lived something as crazy and wild as this before, and she would sacrifice everything to keep the feelings she had lost alive.
#Romance #KindleUnlimited",,6,3
Kathleen Harryman,@KathleenHarrym1,May 22,"#TheHeartStone by 
@judithbarrow77
#Bookreview - 'Life brings sorrow and joy for Jessie and a satisfactory ending for the reader. Another triumph for Judith Barrow.'

#Paperback #Kindle

 https://tinyurl.com/yckvvm42

#romance #Historical #HistFic #HistoricalRomance #WW1
@honno",,15,4
Relationship Riffs,@Relation_Riffs,May 22,"Nothing is worse 
#crush #couple #couplegoals #relationshipgoals #relationships #reels #love #lovequotes #men #women #believeinyourself #confidence  #brokenheart #heartbreak #pain",,2,2
J.G. MacLeod,@jgmacleodauthor,May 22,"Lily Macarthur teaches psych. at an adult ed. school by day, & runs from her past every chance she gets.

When she attends course registration the last week of summer, she never imagines she'll meet a student with a past as mysterious as her own.
https://amazon.com/Moment-Time-Romantic-Suspense-Novel-ebook/dp/B08Y92J848/…

#Romance",,9,9
Jesse Seth Frankel--YA Fantasy/Adventure Author,@JessSFrankel,May 22,"Ready for the trip of your life? A #yalit novel with a restaurant in space, an inexperienced captain, and a  woman who carries a secret of galactic proportions.

Book your ticket to adventure today!

#YAFantasy #adventure #Romance #humor https://amazon.com/Port-Anywhere-J-S-Frankel-ebook/dp/B09ZF4NF6G/…",,3,4
